Order ID,Order Date,Customer ID,Region,Product ID,Sales,Quantity,Profit
CA-2015-110345,3/9/2015,TG-21310,South,OFF-LA-10001175,4.608,2,1.6704
CA-2015-136224,5/31/2015,ML-18265,South,OFF-AR-10003504,10.272,3,1.1556
CA-2017-108035,11/29/2017,TT-21070,South,FUR-CH-10000454,390.368,2,48.796
US-2014-164763,3/17/2014,MH-17440,South,OFF-BI-10000605,11.43,3,5.3721
CA-2017-115448,11/11/2017,MH-18025,South,FUR-FU-10004090,88.92,5,14.4495
CA-2015-137974,4/16/2015,LL-16840,South,TEC-PH-10002033,569.64,2,148.1064
CA-2014-167199,1/6/2014,ME-17320,South,FUR-CH-10004063,2573.82,9,746.4078
US-2017-167920,12/9/2017,JL-15835,South,OFF-BI-10004236,29.36,2,13.5056
US-2017-134642,2/25/2017,SW-20245,South,FUR-CH-10002880,196.784,2,-22.1382
CA-2014-100916,10/21/2014,FH-14275,South,OFF-ST-10003479,194.7,5,9.735
CA-2014-163223,3/21/2014,KH-16690,South,TEC-PH-10000730,3499.93,7,909.9818
CA-2014-148425,11/30/2014,RF-19345,South,OFF-BI-10000201,6.642,9,-4.428
US-2017-158526,12/29/2017,KH-16360,South,FUR-CH-10002602,1207.84,8,314.0384
US-2014-115196,9/9/2014,DL-12925,South,TEC-MA-10002073,1299.99,2,-571.9956
CA-2015-121552,3/22/2015,FW-14395,South,OFF-AR-10003217,19.56,4,5.4768
CA-2017-139493,9/13/2017,SG-20605,South,OFF-AR-10003158,15.92,5,2.786
CA-2014-151967,10/22/2014,NB-18580,South,FUR-FU-10000193,129.92,4,10.3936
CA-2014-142951,10/8/2014,JG-15115,South,TEC-AC-10002331,23.472,3,4.9878
US-2017-128951,7/15/2017,RS-19420,South,OFF-AP-10002191,179.94,3,50.3832
CA-2017-139353,10/28/2017,JM-15250,South,FUR-FU-10001876,77.952,3,15.5904
US-2016-109260,9/26/2016,TN-21040,South,TEC-AC-10002637,431.976,3,-75.5958
CA-2017-108287,12/18/2017,AG-10330,South,OFF-AR-10001315,12.672,9,1.4256
CA-2015-133242,6/18/2015,KH-16510,South,FUR-FU-10003464,60.84,3,19.4688
CA-2015-158323,11/30/2015,AB-10600,South,FUR-FU-10001546,17.088,2,1.068
CA-2017-100902,11/17/2017,CK-12595,South,OFF-PA-10002558,268.24,7,93.884
CA-2014-155390,12/6/2014,BG-11035,South,OFF-PA-10003641,42.208,2,13.7176
CA-2015-103093,2/3/2015,FO-14305,South,OFF-EN-10003286,74.52,9,35.0244
CA-2017-154088,11/12/2017,LB-16735,South,OFF-PA-10003651,26.72,5,9.352
CA-2016-139381,4/18/2016,RF-19840,South,OFF-AP-10001271,203.92,4,55.0584
CA-2016-162236,11/4/2016,ER-13855,South,OFF-ST-10003442,45.248,2,3.9592
CA-2015-102260,9/22/2015,SJ-20125,South,OFF-LA-10003714,12,4,4.2
US-2016-137295,1/8/2016,VS-21820,South,OFF-BI-10004236,30.828,7,-24.6624
CA-2016-169334,10/21/2016,GW-14605,South,OFF-ST-10004950,111.672,9,6.9795
CA-2015-128958,1/24/2015,CR-12820,South,OFF-AR-10004757,13.12,5,2.132
CA-2014-158470,4/19/2014,AG-10390,South,OFF-BI-10003638,58.05,3,26.703
CA-2015-125976,9/27/2015,JK-15205,South,OFF-PA-10001125,154.9,5,69.705
CA-2017-135587,12/7/2017,BH-11710,South,OFF-AP-10004540,320.64,4,89.7792
US-2017-166233,7/3/2017,MO-17950,South,TEC-AC-10002167,24,2,-2.7
CA-2015-148705,3/12/2015,EB-14170,South,OFF-LA-10001641,5.04,2,1.764
CA-2016-148684,12/25/2016,TS-21655,South,OFF-AR-10003811,19.89,9,5.3703
CA-2017-128363,8/13/2017,DC-12850,South,OFF-AP-10001563,272.048,7,30.6054
CA-2017-134096,9/24/2017,PP-18955,South,TEC-PH-10000526,383.96,5,38.396
CA-2016-125843,8/13/2016,RF-19840,South,OFF-BI-10002309,22.32,4,10.7136
CA-2017-104864,11/18/2017,JS-15685,South,OFF-ST-10002301,81.36,5,-19.323
CA-2014-166051,5/31/2014,JK-15625,South,TEC-PH-10002680,659.97,3,197.991
CA-2016-133872,6/14/2016,VM-21835,South,OFF-BI-10002082,39.936,4,-26.624
CA-2017-169012,7/10/2017,BF-11275,South,OFF-AP-10003278,41.91,3,10.8966
CA-2017-130834,11/3/2017,JM-16195,South,OFF-PA-10003673,16.272,3,5.2884
CA-2015-106187,6/23/2015,RF-19345,South,FUR-FU-10000794,27.42,3,9.3228
CA-2016-105753,10/20/2016,LC-16960,South,FUR-FU-10000246,61.1,5,18.33
CA-2017-120894,4/28/2017,JL-15130,South,OFF-AP-10000252,28.08,3,5.265
CA-2016-118073,8/12/2016,CS-12490,South,FUR-TA-10002533,562.2925,7,-255.5875
US-2017-146822,6/9/2017,AG-10675,South,OFF-PA-10000249,49.12,4,23.0864
CA-2016-146150,2/14/2016,FM-14380,South,OFF-AR-10002240,264.18,7,68.6868
CA-2015-141327,11/30/2015,LR-16915,South,OFF-BI-10000546,6.048,7,-4.2336
CA-2017-102736,9/5/2017,LP-17095,South,TEC-AC-10004568,89.568,4,-1.1196
CA-2015-122266,4/26/2015,SA-20830,South,FUR-TA-10000577,191.5155,1,-76.6062
CA-2015-141565,9/20/2015,BG-11035,South,OFF-BI-10000545,1369.764,6,-913.176
CA-2017-128769,9/7/2017,DM-12955,South,OFF-AP-10001271,81.568,2,7.1372
CA-2015-120845,9/25/2015,ML-17395,South,OFF-BI-10001116,6.336,4,-4.6464
CA-2016-162355,6/30/2016,PF-19165,South,OFF-AR-10004344,35.97,3,9.7119
CA-2017-102204,5/1/2017,CJ-12010,South,OFF-SU-10001212,3.328,2,0.416
CA-2017-103065,10/20/2017,PT-19090,South,OFF-ST-10000617,4.768,2,-0.7748
US-2014-143581,8/19/2014,BS-11365,South,OFF-ST-10000991,344.91,3,10.3473
CA-2016-100307,12/15/2016,TC-21475,South,OFF-PA-10002552,19.44,3,9.3312
CA-2015-138457,9/13/2015,AM-10705,South,OFF-BI-10000014,13.092,4,-10.0372
US-2016-139262,2/21/2016,LC-16960,South,OFF-BI-10003727,3.762,3,-2.7588
CA-2017-146192,4/22/2017,BD-11725,South,OFF-ST-10003716,675.06,3,87.7578
CA-2017-134810,5/9/2017,MC-17605,South,OFF-EN-10002504,65.232,3,22.0158
CA-2014-156244,8/12/2014,DH-13675,South,OFF-PA-10000295,31.104,6,10.8864
CA-2016-166380,5/30/2016,EB-13750,South,OFF-EN-10002600,26.55,9,12.744
US-2015-158911,7/5/2015,RS-19765,South,FUR-FU-10003829,4.928,2,0.7392
US-2017-105935,1/26/2017,BD-11500,South,FUR-FU-10002157,62.72,4,24.4608
CA-2017-130904,4/11/2017,HM-14980,South,OFF-AR-10000422,1.752,1,0.1533
CA-2017-144456,9/8/2017,FC-14245,South,OFF-ST-10001321,61.68,5,5.397
CA-2016-101469,7/2/2016,KH-16360,South,OFF-AR-10003986,7.7,2,3.157
CA-2014-153087,12/27/2014,TC-20980,South,OFF-PA-10001243,23.92,4,11.7208
CA-2014-161634,11/14/2014,CC-12220,South,OFF-PA-10002262,32.4,5,15.552
CA-2016-132549,11/25/2016,JK-15370,South,OFF-ST-10001325,73.36,7,19.8072
US-2014-155544,3/21/2014,GM-14440,South,OFF-LA-10004544,59.2,5,22.2
CA-2016-163174,8/26/2016,XP-21865,South,FUR-FU-10000308,186.54,3,41.0388
CA-2017-137631,4/28/2017,JL-15235,South,TEC-PH-10002624,751.984,2,84.5982
CA-2017-156272,3/21/2017,PW-19030,South,OFF-AP-10001242,64.384,1,8.048
CA-2014-152254,6/30/2014,BD-11620,South,OFF-PA-10001144,310.688,7,108.7408
CA-2016-130820,11/15/2016,ON-18715,South,FUR-TA-10001768,630.024,4,-199.5076
CA-2016-159765,5/9/2016,TH-21100,South,OFF-AR-10003514,27.86,7,9.1938
US-2017-132031,4/23/2017,PN-18775,South,FUR-BO-10001972,387.136,4,-14.5176
CA-2015-169733,10/22/2015,GM-14500,South,OFF-ST-10000876,9.952,1,0.9952
CA-2016-158841,2/2/2016,SE-20110,South,TEC-MA-10001127,8749.95,5,2799.984
CA-2017-141614,6/5/2017,NS-18640,South,OFF-PA-10002787,20.736,4,7.2576
CA-2015-122168,8/21/2015,HG-14965,South,OFF-AR-10003602,17.52,3,8.2344
CA-2015-169677,1/13/2015,KS-16300,South,OFF-LA-10003223,9.82,2,4.8118
CA-2016-119074,3/27/2016,DS-13180,South,FUR-FU-10004053,20.24,1,8.7032
US-2017-102904,11/13/2017,CB-12025,South,TEC-AC-10000927,239.92,8,23.992
CA-2016-102092,12/9/2016,PM-18940,South,FUR-TA-10002530,1056.86,7,158.529
CA-2015-117884,3/22/2015,DC-13285,South,TEC-AC-10002567,447.944,7,89.5888
US-2017-108315,4/30/2017,MH-18115,South,OFF-BI-10000822,4.842,3,-3.5508
CA-2017-101273,8/27/2017,ST-20530,South,OFF-AP-10000804,14.336,4,0.896
CA-2016-111605,12/27/2016,JW-15955,South,OFF-LA-10002368,2.61,1,1.2006
CA-2017-159667,11/9/2017,PM-19135,South,TEC-AC-10002567,191.976,3,38.3952
CA-2014-111934,5/5/2014,GD-14590,South,OFF-BI-10004364,11.88,2,5.346
CA-2017-104318,5/13/2017,FH-14275,South,OFF-AP-10000358,20.768,2,2.3364
CA-2015-136147,11/13/2015,FM-14380,South,OFF-BI-10004224,121.104,6,-100.92
CA-2014-160094,4/30/2014,JM-16195,South,OFF-AR-10004010,174.95,5,45.487
CA-2014-129819,12/13/2014,KC-16675,South,OFF-BI-10004970,12.39,3,5.8233
CA-2015-108259,11/8/2015,NS-18640,South,OFF-FA-10000624,31.504,11,11.814
US-2015-131842,12/5/2015,RR-19525,South,FUR-CH-10004477,97.424,2,10.9602
CA-2016-164574,7/29/2016,RH-19555,South,OFF-ST-10003816,704.76,5,26.4285
CA-2017-124765,11/25/2017,HZ-14950,South,FUR-BO-10003965,723.92,5,-81.441
CA-2016-143805,12/1/2016,JD-15895,South,OFF-AP-10002945,2104.55,7,694.5015
CA-2014-133634,11/5/2014,SR-20740,South,TEC-AC-10002550,47.79,3,16.2486
CA-2017-119284,6/15/2017,TS-21205,South,TEC-PH-10001051,239.976,3,26.9973
US-2016-135209,12/29/2016,MH-17290,South,OFF-PA-10002986,37.408,7,13.0928
CA-2015-103870,12/27/2015,SP-20860,South,TEC-AC-10002370,4.728,3,0.7092
CA-2017-161592,4/6/2017,CS-12175,South,OFF-BI-10003669,8.1,5,-5.94
CA-2016-102498,7/24/2016,JG-15160,South,OFF-AR-10004456,73.2,5,21.228
CA-2016-105662,5/5/2016,RB-19465,South,OFF-PA-10001001,93.248,4,31.4712
CA-2016-159891,1/31/2016,BF-11170,South,OFF-BI-10003527,1270.99,1,635.495
CA-2017-115882,9/14/2017,DB-13555,South,OFF-AP-10002534,942.784,4,94.2784
US-2017-129224,3/17/2017,AS-10630,South,OFF-LA-10003190,4.608,2,1.6704
CA-2017-126914,6/15/2017,JE-15715,South,FUR-CH-10000847,698.352,3,52.3764
CA-2015-169572,9/6/2015,AG-10525,South,OFF-BI-10002799,46.62,9,21.4452
CA-2017-100622,11/3/2017,DK-13090,South,TEC-CO-10003236,959.984,2,311.9948
CA-2015-145324,11/15/2015,DH-13675,South,FUR-FU-10002759,39.96,2,14.3856
US-2017-132675,9/24/2017,KF-16285,South,OFF-ST-10004950,15.51,1,3.8775
CA-2015-140718,7/2/2015,FA-14230,South,TEC-PH-10003505,74.24,1,8.352
US-2017-114356,8/20/2017,TT-21460,South,TEC-PH-10003171,35.96,1,3.596
CA-2015-158148,12/20/2015,JM-15865,South,OFF-AP-10003281,36.27,3,10.881
US-2017-115252,10/20/2017,MY-18295,South,TEC-PH-10004071,15.984,2,1.3986
CA-2016-162159,9/16/2016,CR-12625,South,FUR-CH-10001146,121.78,2,30.445
CA-2015-163237,8/7/2015,EM-14095,South,TEC-PH-10003601,494.97,3,148.491
CA-2017-102610,11/4/2017,CA-12265,South,TEC-AC-10000303,95.976,3,15.5961
CA-2014-160276,4/2/2014,AH-10690,South,FUR-FU-10003192,177.68,2,46.1968
CA-2016-145709,10/4/2016,AH-10690,South,TEC-PH-10003095,52.68,3,19.755
CA-2017-133928,6/11/2017,ZC-21910,South,OFF-BI-10001525,4.572,4,-3.81
CA-2014-130918,8/22/2014,JP-15520,South,OFF-SU-10003936,7.632,3,-1.8126
CA-2017-150910,12/22/2017,JL-15130,South,FUR-TA-10002903,934.956,6,-249.3216
CA-2014-156790,8/8/2014,VG-21790,South,FUR-BO-10000468,155.456,4,-7.7728
CA-2017-105620,12/25/2017,JH-15430,South,FUR-FU-10004963,21,3,5.775
CA-2016-157280,11/5/2016,LW-17125,South,FUR-FU-10004665,273.96,2,71.2296
CA-2014-166730,12/30/2014,DD-13570,South,OFF-ST-10002554,39.128,1,-8.8038
CA-2015-123092,12/3/2015,JG-15115,South,FUR-FU-10000222,77.952,3,12.6672
CA-2017-159100,10/16/2017,VP-21760,South,TEC-AC-10003499,18.528,2,4.4004
CA-2014-109043,8/15/2014,CS-12355,South,OFF-PA-10000312,91.36,5,29.692
CA-2014-103807,12/2/2014,EM-13825,South,TEC-AC-10000199,5.95,1,0.833
CA-2017-127803,5/19/2017,ND-18460,South,OFF-BI-10001787,26.16,4,12.8184
CA-2014-100706,12/16/2014,LE-16810,South,TEC-AC-10001314,99.98,2,7.9984
CA-2014-152268,9/2/2014,SC-20095,South,OFF-BI-10001359,1793.98,2,843.1706
CA-2014-114335,9/28/2014,XP-21865,South,FUR-FU-10000277,337.088,4,16.8544
CA-2017-152968,5/26/2017,BM-11785,South,TEC-AC-10000521,23.08,2,6.924
CA-2014-136336,4/21/2014,DB-13555,South,OFF-ST-10002574,828.84,6,0
CA-2016-108105,2/16/2016,GW-14605,South,FUR-FU-10003773,318.08,4,34.9888
CA-2017-169005,11/2/2017,BG-11035,South,OFF-AR-10000246,5.56,2,1.4456
CA-2015-104038,2/6/2015,LO-17170,South,OFF-ST-10002554,146.73,3,2.9346
CA-2015-150308,12/15/2015,RR-19525,South,TEC-PH-10001433,246.168,3,21.5397
US-2017-148831,10/13/2017,AH-10210,South,OFF-ST-10002974,348.56,8,104.568
CA-2014-132010,10/13/2014,MA-17995,South,OFF-EN-10003160,36.4,5,17.472
CA-2016-124254,4/12/2016,TB-21175,South,OFF-ST-10001469,129.552,3,-22.6716
CA-2014-123400,2/2/2014,EB-13930,South,OFF-BI-10000666,18.336,2,-12.224
CA-2016-118934,8/9/2016,GH-14410,South,OFF-BI-10003314,4.338,3,-3.0366
CA-2016-140571,3/15/2016,SJ-20125,South,OFF-PA-10001954,319.76,14,147.0896
CA-2016-118178,3/19/2016,CC-12610,South,OFF-BI-10001153,31.086,3,-20.724
CA-2017-103212,10/13/2017,MH-18025,South,OFF-LA-10000248,11.07,3,5.2029
CA-2017-110310,10/27/2017,NB-18655,South,OFF-PA-10001685,56.784,7,20.5842
CA-2017-102309,9/23/2017,DO-13645,South,TEC-AC-10001114,199.95,5,63.984
US-2017-128118,11/24/2017,MY-17380,South,OFF-BI-10000216,11.673,3,-7.782
CA-2017-146983,9/2/2017,AH-10210,South,OFF-BI-10003650,1577.94,3,757.4112
CA-2016-113236,5/26/2016,CP-12085,South,OFF-ST-10000532,184.704,6,13.8528
US-2017-152898,9/11/2017,CB-12025,South,OFF-AP-10000027,67.9,5,20.37
CA-2016-160486,12/30/2016,EH-14185,South,OFF-PA-10002421,72.224,4,25.2784
CA-2015-102778,11/21/2015,JH-15820,South,FUR-FU-10000087,18.176,1,4.7712
CA-2017-127726,9/11/2017,SS-20410,South,OFF-AP-10002578,195.68,4,50.8768
CA-2017-110198,5/1/2017,AG-10900,South,FUR-BO-10001798,314.352,3,-15.7176
CA-2014-154158,12/23/2014,CC-12670,South,OFF-PA-10001295,45.528,3,15.9348
CA-2015-167696,9/16/2015,BD-11500,South,OFF-EN-10001539,31.12,4,14.6264
CA-2014-148285,10/27/2014,RD-19810,South,OFF-PA-10001166,10.368,2,3.6288
CA-2017-165904,4/7/2017,HR-14770,South,OFF-AR-10003156,16.256,2,1.2192
CA-2016-140977,6/16/2016,JL-15175,South,TEC-MA-10003493,91.475,1,-1.8295
CA-2017-151855,5/27/2017,BW-11110,South,TEC-AC-10002380,27.192,3,0.3399
US-2017-109610,11/25/2017,BS-11590,South,FUR-CH-10001854,701.96,2,168.4704
US-2016-102232,8/5/2016,MF-17665,South,OFF-AR-10000538,197.05,7,59.115
CA-2014-100293,3/14/2014,NF-18475,South,OFF-PA-10000176,91.056,6,31.8696
CA-2015-163923,5/30/2015,BD-11560,South,TEC-AC-10000358,151.96,4,36.4704
CA-2014-130428,3/31/2014,TG-21640,South,FUR-CH-10002965,1125.488,7,98.4802
CA-2016-160598,8/26/2016,SV-20815,South,OFF-PA-10002319,31.008,1,11.2404
CA-2016-117604,9/4/2016,JP-15520,South,OFF-PA-10001357,239.5,5,114.96
CA-2014-130155,5/19/2014,TD-20995,South,OFF-SU-10004737,34.2,5,9.234
CA-2015-138625,11/2/2015,EG-13900,South,OFF-AP-10003099,197.72,4,55.3616
CA-2017-144365,10/24/2017,CS-11950,South,OFF-FA-10000735,11.68,4,5.256
CA-2015-116638,1/28/2015,JH-15985,South,FUR-TA-10000198,4297.644,13,-1862.3124
CA-2017-145275,4/2/2017,AH-10465,South,OFF-LA-10001569,14.94,3,6.8724
CA-2015-133396,8/13/2015,GK-14620,South,OFF-AR-10001446,64.68,7,8.085
US-2017-135986,6/20/2017,PG-18895,South,OFF-PA-10001534,32.4,5,15.552
CA-2014-114321,8/20/2014,NC-18535,South,FUR-CH-10001797,500.24,13,145.0696
CA-2017-113705,3/27/2017,LC-16870,South,OFF-LA-10000476,8.26,2,3.7996
CA-2017-159135,11/4/2017,KM-16375,South,OFF-AR-10000657,4.3,2,1.419
CA-2016-123533,11/24/2016,SC-20050,South,FUR-BO-10001619,339.92,5,8.498
CA-2016-160234,6/26/2016,PF-19225,South,TEC-PH-10004434,135.95,1,39.4255
CA-2015-155635,5/9/2015,ME-17725,South,OFF-BI-10000962,48.81,3,23.9169
US-2014-114377,11/5/2014,BG-11035,South,FUR-CH-10004754,149.9,5,40.473
CA-2016-136322,10/21/2016,AP-10720,South,FUR-FU-10002878,45.568,2,9.6832
CA-2017-107209,7/27/2017,JW-15955,South,FUR-CH-10001146,194.848,4,12.178
CA-2015-162201,6/8/2015,AG-10495,South,OFF-PA-10002581,173.488,7,54.215
US-2017-152842,7/16/2017,NF-18385,South,FUR-CH-10004218,242.352,3,15.147
CA-2014-120950,11/6/2014,GA-14515,South,OFF-PA-10000587,43.68,6,20.9664
CA-2014-153927,8/12/2014,LL-16840,South,OFF-BI-10000138,14.04,3,6.7392
US-2014-157231,4/5/2014,RP-19855,South,OFF-BI-10002852,115.36,7,56.5264
CA-2017-141446,9/16/2017,CL-12700,South,TEC-AC-10002305,18,1,3.24
CA-2015-103772,6/28/2015,MP-17470,South,OFF-BI-10002867,119.56,2,54.9976
US-2015-151435,9/6/2015,SW-20455,South,FUR-TA-10001039,85.98,1,22.3548
CA-2017-163629,11/17/2017,RA-19885,South,TEC-AC-10001539,79.99,1,28.7964
CA-2014-110422,1/21/2014,TB-21400,South,FUR-FU-10001889,25.248,3,4.1028
